ndvi_1,ndvi_2,ndvi_3,ndvi_4,ndvi_5,ndvi_6,ndvi_7,ndvi_8,ndvi_9,ndvi_10,ndvi_11,ndvi_12,temp_1,temp_2,temp_3,temp_4,temp_5,temp_6,temp_7,temp_8,temp_9,temp_10,temp_11,temp_12,rain_1,rain_2,rain_3,rain_4,rain_5,rain_6,rain_7,rain_8,rain_9,rain_10,rain_11,rain_12,rh_1,rh_2,rh_3,rh_4,rh_5,rh_6,rh_7,rh_8,rh_9,rh_10,rh_11,rh_12,variety_id,yield
0.34949862890963246,0.3773343233297463,0.41367897424939265,0.5513405292610459,0.6113285036597126,0.6804740391566563,0.6778631579466091,0.6956268685883844,0.6267048122913501,0.5077379171093767,0.3935945719492083,0.3926567145681217,25.562633405819295,26.36126258393718,27.07604495820396,29.31911361113095,26.956821964006277,27.050088702256843,25.50576394569548,24.27037917060529,22.508493673751833,22.731651503238783,21.363230137132955,25.23126793122694,7.070856836542175,6.709078458075908,8.720726722600407,11.576868280896134,13.171463398920796,14.295495869738138,12.962812347662643,14.935711249290762,15.144111759304296,11.694686407284125,9.293373068405616,7.720476663919969,69.44190261793241,72.6202634701675,77.8018470744201,76.33105732407279,77.62865079807875,73.8968668834078,68.70594780011466,63.63856851587678,63.36667285342691,56.57079251317646,66.16998993042131,65.3092605942067,0.0,2.558931939437294
0.3173107551318458,0.3694023556005862,0.42305967236107667,0.5152022577445962,0.5734419060917195,0.6779402425681633,0.7047533251148973,0.6657649029315877,0.6035904723527753,0.5445189493574862,0.4133709447589305,0.3356833250058994,24.87439419158186,26.161522318730185,25.907318085513612,27.245503377490436,27.067495447688895,26.495958528923186,25.236973421066757,23.488531555887306,22.29101454159236,21.688745953768194,23.91601340793528,24.283820463018667,6.257517427059084,8.063008691705432,8.734745241165468,9.720032980594697,14.046288744970234,13.72889038054667,14.81793834603018,15.890184150837747,13.974061388221465,10.571765370564812,10.698326571539882,8.03795874083917,71.66263553360376,74.42986604436416,83.273130896521,78.28310223261896,79.67176368114868,75.84638352027915,68.3205744301589,60.920264396231254,60.366330259169054,59.467430905932474,65.09922683960777,68.60852392463006,0.0,3.063687130213909
0.3230571421968336,0.3940315314417063,0.42591719184289856,0.5003934327619645,0.6216247913505523,0.6917776865072396,0.6743903688449557,0.693130842802393,0.5986319151028184,0.5367169224666658,0.43762426824900463,0.3622210295695294,24.887154890834868,26.536550303237586,26.322764810312556,27.97996926115913,26.951550867939883,26.996893742942454,24.715516716118028,23.878951234634343,22.222898398806365,22.879000890244562,22.698236307410788,24.282708795780863,4.362948813308672,7.8170771657198985,8.537603674685778,11.598695499014225,14.887941632457173,14.108765038257227,13.429786439883925,14.617713817208646,12.145343009767238,9.508305169840112,9.164568496675377,7.45712698906421,69.30001075542044,72.9665315518851,79.12245051545504,82.65390499386035,77.4229461147051,76.84591227807496,68.3291339750831,66.47622358961975,58.147315295910076,59.816021277618084,63.355422940138745,62.89201381470384,0.0,2.8206486457240136
0.3290578358993986,0.345492003025366,0.4329488645033112,0.5505989314648855,0.582010239810189,0.6645802444927007,0.7234994182188093,0.6772424641253855,0.6243843898645475,0.5463541363747754,0.4533308201334955,0.3914968343839505,25.0278800121918,27.453655915001498,25.92159938318122,27.586122479093195,27.483064428525985,28.079355649313992,26.5513649214885,25.125266877868672,21.991494679364706,22.808128644180083,24.42614976669072,25.43413167324649,6.451136484926207,8.704723897587218,8.338279765713798,11.276120920288914,13.349672319763481,14.315026976338585,13.97462333795711,15.964638258425492,13.55577820842897,11.808297106907661,10.30729549005146,8.495584515226383,71.29166659016845,71.65978112247456,76.66195730796265,78.01123074828988,79.37494940177639,71.76615806960969,69.91429926513322,62.15973285999129,59.53876463831361,56.970176752909644,64.73025460064046,66.22020684379655,0.0,2.7535805508882443
0.31225290629034685,0.3473254152774587,0.4470594106926845,0.5222392737718657,0.6052054869167509,0.6656260114811162,0.6966402916679524,0.6777990607295861,0.6079573324212486,0.5354786730219204,0.45515806501014855,0.35653093674152553,25.693145245116984,27.461034689310505,26.082491171713276,25.12768050058722,26.161643064861778,26.134546316881128,24.60686395324049,21.291031113908918,22.729340214871034,24.14820420225915,22.586541568012144,23.879963614548178,6.297291639038326,7.907186225871814,8.535601287279265,9.719536332095265,11.51661826895935,14.519862741192389,15.557492142697539,16.709463574984472,16.011413714370473,11.59242207043539,7.125522235538702,8.720512905301554,72.59645447936076,74.36938869480586,76.54429525451486,78.02345777858775,80.11273149515449,76.97792397698692,69.6114571109735,63.60582874009803,57.968012098735805,58.06290140660175,65.79252120037312,68.02100635228678,0.0,2.6186468529886167
0.26441783266593805,0.30385872242678763,0.4352782163076146,0.49679577350387627,0.5953675710791886,0.719517578032002,0.6983273020601798,0.6563387904836002,0.6174554084598454,0.4759125932638805,0.46436768640322584,0.35890801279098394,27.168509815900336,25.68517644014987,28.147551987095174,29.71404017551935,28.3749584464795,27.473229532993116,26.893100127277677,23.185890291629768,22.644584410000856,22.459710936587406,23.77256870014449,23.315573916680357,6.1621094813580655,7.7189027677731525,8.783975871385847,9.142544777069315,13.445173393515669,14.723734405991916,15.276914367907724,14.361286373731035,13.140665391984523,12.211292672075139,8.946975866040166,6.501708920866368,69.24520030934114,75.5335702835284,80.79380349221431,81.75067533917317,79.88324556530998,75.23890928360333,69.78708763321039,61.67980205334203,59.944208781720114,57.806634890639,58.9253672418359,64.64680259248887,0.0,2.7429988560908294
0.3073130685809723,0.35170696786119443,0.41868505642862974,0.5077281859687641,0.5742143317955409,0.6532508281785688,0.6702535771216892,0.6425790510172551,0.6685402450618017,0.4862406059006597,0.42980758664352653,0.35444934222368923,24.823896183837345,26.207516113693046,25.646735328213634,29.62046805984113,28.720208016461505,26.091135541609585,26.384038507954422,23.97731102645588,22.979314368563593,22.038273128111985,20.313879613140415,22.590352470718724,4.859381946697109,6.93397719621836,10.76332435736409,12.276124488612743,14.355873217217486,14.165688231862772,14.478876639229162,15.160447545923837,14.421514003709637,10.200009680042996,9.394494683189766,7.121408429092186,69.17350685983207,76.1076074529624,75.52019344736048,79.16399109196752,77.85251609046198,73.85484706678258,64.63844251681458,64.59675177143201,59.51733379037419,59.98335447825114,64.33635476871025,66.1459340150388,0.0,3.832089553386302
0.30007262575118204,0.32392713403943696,0.4578412347918983,0.5147358487778307,0.5848753778611151,0.6431590170989354,0.6856749249098152,0.6644659954147134,0.5834436827614328,0.5339419408068223,0.4456949092391829,0.3409746751646009,26.19872098231214,27.707680416055805,28.30499005600135,28.488465800334172,27.838110690439223,25.27948674154148,25.66985468120943,23.911794248873385,22.665707908847317,20.58981542975879,21.281168190996517,24.784563005129943,5.693347314492569,8.453189946490683,10.057203194841506,12.00707348370342,11.58936003694811,15.020336313251041,14.666310990067995,15.591843292340696,13.509848894297303,11.549649396740813,6.2373256252460525,8.413476860073875,70.43626725297197,74.29534001024533,79.8949558146773,76.71133259639902,79.77894734291036,74.69806616031634,71.91534379067723,62.785271321789494,58.94910177394642,59.09962995413055,61.25458114238136,63.28106291306662,0.0,2.689281802657839
0.31801451306658785,0.3343176390691967,0.45687173674615994,0.48450008594530575,0.6109398911106567,0.6454055988851773,0.6922894501183146,0.6956080978586916,0.5900716047211948,0.5082652408008617,0.42695537332552946,0.3224396761683177,26.16065301245938,26.84949982458249,27.65330325850787,27.67768434425418,28.49252344376989,25.071910336748882,25.635632212523934,22.512029733221887,23.03811717452591,21.221024180817494,22.630848968318915,21.767882597859717,6.649808020140591,7.2630253468785275,7.270825808781266,11.885100813897473,12.93912789166993,13.44791610004956,11.79754225736121,16.821052259404674,12.959936631684535,12.842096858005362,8.657276993818698,7.079719312228537,69.66446763606305,73.60169060694793,79.91147320410278,84.57885270790281,82.83108190204277,72.59932467175234,69.30110192359771,64.5541314639959,59.78846403417244,62.14669647952523,63.14706428990025,64.27516820013338,0.0,3.197016782355468
0.33047812742805927,0.3924164389859115,0.41918351025373674,0.5604207925366327,0.6037180644688488,0.6824230665059484,0.7018974035769233,0.692204367392157,0.6048549234556855,0.49842136918874425,0.42224721911611207,0.37170395169758735,22.71967943382261,25.33510014472343,26.99812063471321,27.523124757075568,28.08749751635717,28.687921272880562,24.507652640952998,24.151744778832537,22.63471698434381,22.614053707986823,21.120643488911607,22.825167378352894,6.751789283725853,6.532890845775557,8.703973540842611,10.62197457422539,12.888864121546654,16.257205520782176,15.532768445680198,14.740328423935752,15.310721549434874,10.844798638816677,7.680485870270886,7.344286976262432,71.71185859910861,72.80442949811473,79.3648944335879,79.164393180588,80.01762886755317,76.55504718643277,71.83438999547782,64.14563058473175,59.322292939430966,59.059459330529904,62.627239559766636,66.93079470655546,0.0,3.256679572640467
0.30296664088509007,0.3651379535964992,0.4434354642477156,0.56628971703826,0.6204617887878833,0.6829773607221712,0.6772240671843633,0.6876162691751744,0.5982112838714871,0.567438974705162,0.428190370660385,0.34823509724515905,25.712402368898406,25.806573845844174,26.515429150692142,30.612094432050394,27.021964346950792,27.62095732546433,24.90792136571127,24.81784040698182,21.533071097292726,23.376876047748045,20.881836858622634,22.664359298335818,8.26340803407943,7.869559416159399,9.65812275197985,11.48224523483318,13.150976274784412,13.984936718040277,14.764546858549389,14.082047024426675,11.244617442581694,10.172222458029221,8.84263816667073,8.065627599722022,71.61975428474248,76.7549729326098,77.867553567905,81.08404820344087,78.02098944288252,75.16288520811283,70.51450707942132,64.94768914934858,61.64897513606414,60.09897154528944,60.01710942308268,64.36622427041941,0.0,2.8607229926885447
0.2813605015763073,0.35747845211432827,0.38775048453424377,0.5236410923736613,0.5718896583202718,0.6856975919587923,0.739259154369259,0.6775858415853803,0.616557016907198,0.5265681096066248,0.4393844756546738,0.37078844208313066,25.02737479435391,26.365123482857804,26.370758305002,29.52863187247034,25.48960576883315,26.212359410848308,24.62457139322912,23.77747615867505,23.567140736581504,21.812507350836906,22.754376158792496,23.82771557472694,7.533366558347821,7.60322132499018,8.588403518510098,12.419109952016104,14.67829038267493,14.97673431784092,16.094263985174727,15.475138937826491,13.992838875778368,12.432135083278634,8.618426199605793,9.034485874621328,71.3508427836186,75.6525455673127,77.18957817407531,80.62014163645226,79.21173089657343,74.78447345691791,71.60374430492573,67.60565926950112,62.29344790723703,57.93605075630198,58.36064288868242,63.13177376340706,0.0,2.871885708417445
0.3254487876527035,0.37839006833797784,0.43496199274119607,0.5133602584546302,0.5935400965956904,0.6657067897859694,0.7194544046645871,0.6974974471552661,0.6115161559156641,0.527844557966969,0.42581033717423716,0.3897467659573922,24.219438143052184,25.070919442960196,27.105746896023568,29.639267616973886,27.91927328685238,25.77168560330179,24.023843740628784,22.648649767335883,22.23322200490539,22.24788082169381,21.31295524950129,23.33528826124432,7.039287440209153,7.145194704798832,8.407327501357868,10.52599294042726,13.105521916803884,14.913033596479023,15.877099127037313,15.593535244193157,11.68939375056676,10.861667261740712,8.349620880145194,7.157425394889901,69.0657743118464,75.91964070976589,79.8707482835631,80.52256874998628,76.88690361951781,75.24054206004703,69.72924502935074,68.17897270521516,63.3674137718822,59.65981113602269,61.82243123121448,63.08136162845077,0.0,2.447976232300726
0.26335604279597513,0.33964400519116356,0.41847717159094533,0.558256387739748,0.6348204495874679,0.6780866745922981,0.6763678228038806,0.6837950583918999,0.584355088058135,0.5270006445343576,0.46886640725896367,0.3875764227442765,25.29833428112717,25.657416836246657,26.46878322017902,27.241259567054335,27.271720184638024,27.289964962433576,24.479167181318115,23.3686175177674,22.025126439254745,21.837980934760786,23.071441540058974,22.58236531433463,5.6052823983857545,7.733746887536989,10.024499736339221,8.96700751854611,13.67650790349016,12.414296294012628,13.998085175402823,12.749342216382896,11.816342246579863,11.707000769230307,9.963871490437416,6.389204037284301,70.15934981873079,75.24530477306277,75.83017174282122,85.11710024209705,79.03376210873326,71.19286579578029,70.90893533094926,61.45532895114882,62.587752523054235,58.894206003808016,59.30974459153834,64.88501757684588,0.0,2.592758654374215
0.2857720110963786,0.35251409804448974,0.44285124497185385,0.5087867990744476,0.6589662571646306,0.6774516365850743,0.6943077866942038,0.6769624348874245,0.5943825468330528,0.5168986643486687,0.42511226701581906,0.3438904420791061,25.50419095698294,27.651205874907905,26.486206703396086,26.450256603832635,27.344500916456706,25.64971883239331,26.32986605330966,24.036022624333285,22.560144473523323,21.743128748590745,22.598949493848878,22.672453694998307,5.962115773607786,8.275425039396573,7.7588483948582345,11.19402228479771,12.54916454165627,16.069392781181314,14.213253659327588,15.375417703168667,14.769577739995373,12.311260281299823,9.030962065267707,6.745630115243602,68.84963287268143,75.80661334744931,76.06964723130837,80.01346863191966,72.8448934840049,76.20103868759497,70.21359557416726,65.09521566829545,61.277197234758404,59.259615776084324,61.56594764111755,67.00464053484569,0.0,2.606903869630703
0.3044667512593064,0.33526525517440303,0.4282044192126375,0.5288131953575621,0.5982100931928267,0.6762984572523378,0.7027281134042948,0.64109155771276,0.6412175441933037,0.5134722874755453,0.4351736188067564,0.3582276098309102,26.1219107961752,26.07892362994983,27.183963159197425,27.192061509321295,28.63292241991904,27.72217283919484,23.661487983189396,23.41674783819252,20.740167858939472,24.030839790814806,21.380034601527907,23.387411200888394,5.639212017027441,6.60864039409007,10.249130930033484,10.151670529484992,11.764218240590488,14.458525718644776,15.209137081966036,13.91503838737043,12.1372551359869,10.739306484963201,8.14338374419619,6.638548460616964,73.08567328526908,74.81392775885323,78.2079109316191,79.01810211245488,75.69601124780098,78.12165032400245,64.68219928324554,64.71774560218273,62.075154616554364,58.05881625906369,64.490291262547,64.6382991909529,0.0,3.810496227605627
0.3385099855001309,0.36392319686774516,0.4419562331503059,0.5265544651094015,0.590274813498389,0.6630183323828088,0.6616292567559836,0.6787147022027804,0.6162114862526302,0.5436670947199619,0.4288387330673462,0.34075500660602115,25.52791069252428,25.9846041877769,26.74300347068056,28.930766109922185,26.58288765939193,26.71612963657137,24.25989529352789,22.501190352459954,22.204540893870657,22.04984712214737,22.144562689681475,23.319292314891825,6.377223268614284,7.523470277952672,9.533133706410688,10.949527706617397,12.629313905180572,15.61720152622865,14.308759938808798,13.726156566136083,11.47143169130983,12.09504950497311,9.553231135460651,6.100222951233283,74.25242414812124,74.5480635961115,81.0253962868478,81.31196233179472,79.2207938571501,77.28830421587894,69.27598176641206,63.53338873756544,60.78200182874285,59.598391050205,60.66930056522855,68.16372658279425,0.0,2.9184259926975575
0.32795794494599334,0.3818178211313961,0.4243929816598516,0.5373992456651997,0.6002838701249743,0.6839830249762384,0.6879241634381438,0.6802183930025487,0.5865765700365208,0.4986286203240313,0.44791173680612795,0.37713651147889066,23.972405306574444,25.53961641680006,27.91718574537468,28.58246594384489,26.160696125254802,26.650699415215414,24.929767493431306,22.539647318739092,21.43499270629372,22.350309196863336,22.704146802366292,24.34761230426903,5.590518995856246,8.035974440351183,8.776905768419214,10.220594838807692,13.457455420243967,15.268967817490367,16.317210925542316,15.358551109790557,13.198619622711517,11.58331568439941,8.98462644770752,8.116963764146428,68.85595066510982,72.34220740680372,74.96426673223468,78.10361730825178,79.92801813981225,78.22708691468517,72.13789630207609,68.39776869167265,62.82857246611602,61.28278140647453,62.166635079335414,64.68436992358754,0.0,2.5195598415107447
